"","RNA.Lat.B1","RNA.IntP.A1","RNA.IntP.B1","RNA.IntP.B2","RNA.IntA.B1","RNA.IntA.B2"
"Kif23",7.1060687661497,1.31463866971996,5.4762209101448,7.45808307932978,8.68102446309077,30.7532404364052
"Itga11",7.80135542112113,1.11844093187344,1.96099192953198,4.07585372370852,1.9155206527651,6.42427813013228
"Knl1",3.50465641667148,2.18520939243436,4.48650567808351,5.73046929893004,2.55523137741754,5.55837713129648
"Haus2",9.28638002767539,12.9689185663988,11.0372532391065,8.67316458814013,7.94479041363074,10.077015753136
"Rtf1",143.947190937979,61.5938970956634,130.236044945441,117.906468849055,74.4187179247047,224.147469120353
"Lrrc49",345.752399921544,372.574011090358,314.804735918056,508.833311724354,340.830385207582,367.897853066636
"Tubgcp4",15.500123305909,33.9026641765288,24.1736284545838,17.5399126219966,34.4923102760801,21.2606363764101
"Rmdn3",35.0823909510451,27.5119037354586,14.2341691498405,27.5895450942499,24.0264938481339,51.4544673538462
"Itpka",0.0912825410116452,0.06551791220959,0.128464600017534,0.186257570787702,0.118992481387779,0
"Uaca",2.33665969768643,1.51725907105648,8.49931346279074,3.45012943343688,1.77353861391737,16.9836564787077
"Smad6",6.68989739561966,0.428551381576456,4.18112325625325,0.428069882731323,7.73547689625514,2.88571678742604
"Plcb2",0.328986958828836,1.27935879141504,0.236585165414771,0.345666593780219,0.116550181279479,0.201423865303833
"Tmem62",1.89580049396491,2.15112028348693,3.9887282927477,6.49309456865674,11.4283623558215,0.604504647733984
"Pak6",0.762305768568717,3.14253130367297,0.528738091277157,1.58020350720502,5.2306966771177,1.17934906535446
"Adam10",133.461595646838,86.3237583586519,126.516876676788,88.7339190197464,110.847981930222,114.892083324206
"Cyp19a1",0.43831319193152,0.214146588382345,0.341656561910342,0.725815947692088,0.144175989206785,1.33398821343165
"Sema6d",69.085859827585,558.053781389032,204.072921612907,143.615971656167,128.906769222103,56.1961891756352
"Rsl24d1",3.1481063126384,6.26060236971387,5.17221667788337,3.32912952222003,4.69542581176906,3.77892220896102
"Gchfr",3.11975691883311,2.49861765346779,4.04550437217711,6.10112870141876,3.14431253469099,4.74621257872163
"Bcar3",50.2714772682061,33.3570463296755,54.4018643646327,62.9149951850537,49.2502041315198,37.8816359311429
"Ttll7",652.281919418387,664.176031500303,593.23759411745,749.460510566156,536.777511996787,516.949088010357
"Fnbp1l",278.986971905776,238.61998455912,328.78487311739,224.505421136909,184.210423306328,128.50756548259
"Kyat3",50.5813267979479,52.5530773670887,59.4749431689229,53.1028242020203,67.1242781653942,45.8095810507687
"Gtf2b",14.9084431377094,26.8218994126166,23.1232557349481,21.3464913758679,17.4504576145077,17.7100359833143
"Brdt",7.96776843216403,7.23983601475139,7.2957963961983,4.23786330334611,13.6162889290883,12.6608758625315
"Rabggtb",13.4644516420999,7.80333498378233,12.1439285577279,13.1019327521965,53.1432660103573,2.40374889652757
"Gipc2",98.7978346841096,131.322784206985,78.3499362153186,155.816936856459,127.884983243643,84.2058374822831
"Arhgap29",80.1133068155185,37.6203050528451,46.3253974379805,85.0644380607828,69.7874993596235,97.5209625877398
"Slc44a5",336.836780225648,603.960106044661,894.391083232129,733.945973795731,626.281463414566,691.479836083708
"Clca2",1.07460017345545,0.217305968203175,1.49074867006811,1.17512126057727,0.118553313976781,0.590957481832303
"Dnase2b",0.161585118050598,0.145838612325985,0.25177095618688,0.0271611023029165,0.0757563107938309,0
"Dbt",27.7303525071574,19.8864917943109,18.7964980571315,24.179984926078,29.4732636460237,20.8840846121155
"Rtca",20.3380206175946,21.847414914975,17.9742728458776,13.6936299606422,33.010388502177,17.3878088139386
"Ift172",143.393564759543,246.17828684462,176.059687140512,198.965870753406,313.561668011008,172.739574201897
"Selenoi",38.5458350028853,54.6626228237829,35.2107014513907,24.9803008525843,59.7220634939496,38.5845417221588
"Hadhb",102.707477039574,97.9358696325873,70.5379884006252,118.673416841606,145.616869439152,91.931243400307
"Khk",4.54608344375815,10.7551554067326,1.25689242933369,1.12987356447429,5.09739328321649,1.2628824360883
"Adcy3",51.3326743246488,81.2358533447293,46.8021679413488,39.9040074022573,34.5855955781245,98.6020044462532
"Pnpt1",85.8630637786728,167.418619874099,105.776810923711,61.5794484925332,121.086558041612,88.5420158828292
"Dync2li1",34.9981091381159,88.8619393067354,48.7354888130647,35.1822177557735,63.4842452430917,30.7933913418899
"Thumpd2",33.4068433928468,62.4397763264409,26.7403324960375,26.3135711782438,43.9555473278632,54.3029685569015
"Cyp1b1",0.746151516130126,0.0644391498579135,0.0186016451369366,0.0241215510041512,0.174265043713079,0.185898899255438
"Sult6b1",3.34625646252242,0.575134516396594,1.40357394730248,0.357696353892325,0.300592960642506,0.268063881426488
"Rab1a",67.1789264201407,64.5469407637176,45.0490923459294,57.3494874929248,57.4048374468059,59.7130782142359
"Actr2",71.0565835620812,83.2069801961204,58.4054682008237,59.1330425647752,111.729958599195,75.5429428009075
"Slc5a6",11.3820736501771,11.7243046322813,13.2588373840752,22.3294214011805,55.3423362682331,3.42483367888834
"Abcg5",3.74184207963768,15.6186405252749,7.97534994353917,9.84427439449046,12.0314181700346,11.6696782477697
"Prepl",148.034448133096,350.725306811423,214.985971258199,273.140349637229,203.803268028062,142.40388576172
"Slc3a1",5.67128413790827,5.08466077691437,7.59482660169023,5.36926742374075,5.93733530817476,5.15774421893305
"Emilin1",0.251881941268017,0,0.192122445263451,0.437217595738489,3.03721792226891,0
"Fbxo11",194.757672189219,209.370455648769,217.727901309729,118.317879410643,175.96845338757,178.007333610753
"Six3",0.018702470058699,0,0,0,0,0.371797798510875
"Atraid",6.1438448928536,9.7859862769355,2.52068826528438,2.33640143316388,4.84316471083839,0.270379766118216
"Cenpo",17.7106394603695,25.6799427169649,18.8892987869255,15.0440887550019,36.9945656548721,12.5123095960459
"Lrpprc",99.448949332662,133.22318209234,105.29627367934,68.139503649705,143.566917339807,47.3524615444408
"Trim54",0.610138311116183,0.444377498878743,0.526333972867288,8.98481057141018,0.447769490991538,2.25985602352898
"Actr1a",30.6119991829465,40.020256783564,32.3823916049764,50.074542283042,46.3826796021691,18.4300731205453
"Mfsd13a",4.91681809759582,5.57187470899727,6.33235095117017,6.25625844157874,6.26669562469187,1.27263891274356
"Loxl4",1.38428001356712,2.96714069706443,0.759670616068464,0.770894913918019,2.10901264073421,0
"Stambpl1",25.8596498465218,31.6903724932638,41.2920789881698,31.8343944420574,36.357365651981,26.5751423092653
"Ch25h",0.0266821627774024,0,0.778063029765286,0,0,0
"Lbx1",0.81907632027722,0,0,0.0912795531245174,0,0
"Tacc2",51.0672059367293,121.813350112349,83.9298902610856,210.928886169739,132.81477388567,87.9438101476452
"Dusp5",1.0403443849728,0.0203507624860882,0.174148536969082,4.81455304578255,0.0763909290329784,0
"Calhm2",0.90349611504972,0.60727220531926,0.489021325840691,0.374533239933714,3.60528102164726,0.669323358920249
"Arl3",33.9404058903022,63.6088817240297,42.9074124068014,42.6378960732657,47.1531300361858,52.8762600042983
"Cep55",1.14986044528145,1.30965732866213,4.19563980218253,3.11440632983137,0.835978007428712,3.98108106033669
"Entpd1",11.4417510874142,21.1436261420645,15.6389709405074,11.6098429278604,23.2232168993499,8.27580527503414
"Exoc6",72.3884157672439,164.440389264154,92.9644621383723,81.422634685538,58.4905164657286,108.376675939194
"Plce1",20.8173604233526,46.5302915267894,51.5321937422813,65.3119617270619,18.9979614001306,30.5792796643867
"Rbp4",0.347317727866296,11.3606903760724,0.259383471514845,0,0,0
"Dbr1",2.78109148686841,11.1131984306106,0.867578814466756,1.90052221872257,1.20287573046599,0.345943336909214
"Dnajc13",75.359556926677,63.1395746788045,56.7133155186146,33.1651646553715,101.544901078082,119.116401665389
"Gpr87",0.213696516769592,0.964320726545939,0.19600976018583,0.0892838369336073,0.647083069006701,1.44677578718617
"Anxa7",36.9577387241873,43.0724215133321,50.8966269293197,25.7852924779287,61.3459941583201,37.3446587110231
"Fam149b",14.1858120167495,25.4770345630495,22.6189260106341,14.1311644922751,15.915494688557,19.8779425874245
"Ascc1",47.3996633891793,89.3461347866147,38.6025177067596,30.315509857584,40.4348034424045,85.3228992220458
"Pla2g12b",5.2955236574645,0.34506519299519,10.9339937717309,2.00737199583269,4.58571480336281,1.10730407982128
"Zfp365",7.57666284560995,10.8661096406423,3.99826481940828,1.28283558591853,9.36522806372886,0.915066191490555
"Oit3",2.05082867483318,5.19024841228015,1.93253145643933,1.98889041885336,5.51878865469599,3.7274957499299
"Adamts14",1.07073757601646,0.404839109041003,0.438164824745183,0.612069980666071,5.68623376044029,0.338938373840784
"Tet1",34.4600658193919,30.8868648728221,39.4438319213456,65.5750763967049,15.5280688352102,46.9672351953012
"Dna2",49.525820641688,45.5034137026625,47.2553077904779,52.9620259118122,40.3880204021452,67.6493611647342
"Mypn",1.68838701556676,4.28101060057449,2.41018353260936,4.53885596925924,1.44617227255844,2.52608924619918
"Aox1",1.02645617668169,4.56836121372513,2.46317403236254,1.45315309240907,1.2058992802156,2.81616017848794
"Atic",26.3960080387221,40.0799560807581,38.8349178888923,34.9897645172578,53.479644622401,47.1301483052037
"Smarcal1",107.100444823494,82.2605826734375,155.716113433547,208.053060950166,72.2264826752088,169.469148743054
"Bard1",3.88746598599126,8.75860589250827,8.61316251243462,8.8853485570997,14.0406365227623,2.69376808815271
"Stat4",82.2212271186195,104.666796322602,45.4499691881206,45.2361136536036,80.0663425183908,16.5771524622754
"Mstn",0.641755545961675,2.08945078089741,0,7.84955250665524,1.1778485931333,0
"Carf",15.9677506186114,20.8902284675463,27.8910057915453,7.7120882229794,8.1756522918315,12.6948739268824
"Mettl5",15.0368144659335,36.0626257584404,20.4304189743424,15.4579737661356,12.7638764616378,12.1914664931659
"Ssb",37.6914976598936,61.6153809178129,45.4527541825061,52.8140657894556,44.7375209901478,27.5949078867776
"Nab1",29.6702256356242,23.4068265172737,26.9119387303665,14.5116010294592,58.4840812860505,84.2228124986365
"Cdk15",5.06045659639981,0.677918442750927,8.45597178732122,9.66198697877598,6.32866860202167,1.30885859420475
"Ppig",374.863215492077,184.299665649857,323.969859928239,645.315496066064,252.933043779969,400.22899931486
"Fastkd1",138.871713020164,122.679875619439,160.078174456601,153.397457303766,212.23192991234,184.776822301695
"Mdh1b",6.46232485646822,9.88489629003061,5.39910437600331,8.57727447209014,22.9721999166111,9.66543043096224
"Hecw2",393.59844185627,570.746344457945,745.159122592443,514.756952356351,649.094317124799,526.451550789078
"Idh1",43.6448447690189,57.5129453720672,32.7491098858201,34.7313099333897,68.1896724930974,31.3878075642285
"Ola1",112.538526574398,156.331060768743,149.828266817076,87.3306542844378,130.662686746307,130.412884008715
"Cir1",64.6360539788006,38.009551657378,41.2062960613677,53.44342551458,33.906242947147,35.8722360869769
"Ssfa2",156.203348684465,152.95629850923,153.935536403072,154.724682883022,109.137633599967,128.559888634423
"Chrna1",0.0822216624262465,0.271778028680261,0.112514113644429,0.241851961645624,0.238688631617251,0.123388027955779
"Wdr12",78.2712716807552,70.2998314203131,81.8593951167728,33.236647536481,77.570665212098,64.8418262044505
"Abi2",68.3874247426836,125.011451950908,82.5367809687325,68.1909903875488,87.3923918231477,63.9221087759586
"Itgav",46.1435090370375,35.7704235052306,39.7006068025382,27.454209533781,79.0686418429203,35.8361035338821
"Slc40a1",0.890716119896424,2.31434336980404,0.176682378365969,5.19139168811314,0.14639175057265,0
"Slc35a5",5.43436982067489,5.94028993465406,9.52304960509229,5.29307275243167,7.80774369275812,8.08848799730308
"Dirc2",78.3218583983007,63.4752173539333,136.566230406019,60.1735762175621,94.7412696422306,85.4874889268791
"Senp7",158.672719273269,191.940898613304,169.223530112887,159.761882836494,157.30905058291,202.842147211141
"Parp9",0.795601697353693,0.607597400088062,0.855104764756211,0.487683958845382,1.71446004383794,0.490358143955096
"Mns1",13.8207355616565,18.9710665065547,43.4067879643138,5.94314939408963,0.848099698243382,55.247663696596
"Usp8",330.532049515174,181.887472013686,302.743943637534,336.761485452847,158.991001226537,431.466937905818
"Secisbp2l",127.671458268934,248.085874335537,210.592071845849,154.397289216473,110.60817393008,115.582515189144
"Tmod3",75.0993015803532,44.4723739654406,77.6084794317936,66.0750194493068,76.2954983606877,63.2798000264347
"Sppl2a",61.8511264486824,93.2915236299882,81.2615175625008,60.9757158393447,90.5673938475993,56.1076482131755
"Glce",39.2040906567779,105.849028519518,70.8914558690616,119.316370348977,30.0650172768433,29.3802649397123
"Shf",0.418369964595224,6.540469206383,0.626222779041136,1.51451439598451,0.274720365930069,1.10088073497811
"Ints14",8.05454838555558,24.7253226024505,6.62342474728114,8.40169799935297,13.4489287949729,2.00963424572401
"Cilp",0.38518913205688,3.4126330564874,0.245738361967673,12.0030055374961,3.61065559423361,0.380538596571119
"Parp16",34.7949412821703,31.9983340523548,38.0466124906662,19.4250336560457,19.6889003580773,55.4139177039058
"Ppcdc",59.7234190658197,23.5879867230619,60.0627138760616,55.010141447102,52.1196047416418,43.4856164665903
"Arhgap24",107.965337709475,201.940588219907,92.8483530198609,135.414228705123,109.797433309073,68.0947163911396
"Fam13a",250.56577610929,234.146993579491,302.928755692021,248.43283036672,292.719631488972,381.714832535997
"Pcdh10",22.4692906043107,69.5556012380148,54.0399993354851,21.4586129220329,18.1065690558094,20.6681349162605
"Ndst4",93.8699329156724,147.158173400989,139.247858077181,282.431251868369,69.8752022156781,85.1809781170803
"Ap1ar",31.1144818520599,50.8675953586568,20.3462658984109,14.6876572775134,66.1986811834885,18.4265446040401
"Cops4",23.9230348534408,38.9247186989453,25.624308094214,19.3850095315923,31.8296411686534,21.5160862391499
"Hnrnpd",61.2607748021585,95.8259929580395,54.0903874937336,41.0831798718143,89.6271419665686,76.7147748081378
"Prkg2",83.4814955113431,58.0373608807222,100.129768284808,97.2319749017865,45.1769323946627,51.2084070137297
"Rasgef1b",889.875884487855,663.544445759105,862.685895278524,756.027643348833,1134.07378900089,1221.87660827733
"Sec31a",91.5621808951728,88.8200877473414,111.528962559923,72.7881623551095,164.147940047037,100.368830918135
"Fgf5",17.6246845279159,18.3655525410998,26.7657117410424,10.044901134916,19.0137923656984,5.59401810785596
"Il21",0.114440620817958,0.0190731516399477,0.0800628547497966,0,0.0729842740681296,1.0684098284729
"Fgf2",23.2634019829313,29.4356856106,39.5081712330228,35.8331936114174,40.0915687163933,42.4718500771275
"Bbs7",67.7427918592446,102.769037949961,54.6074698969664,70.8158002611274,62.6999629652159,39.2503394505152
"4932438A13Rik",422.887147487457,456.083401226976,425.2332303184,421.580878999259,457.113305659778,507.639435288946
"Bmpr1b",11.700057624679,14.9551120678769,13.0182622365615,13.9657754681142,11.8941323461482,15.9012321639628
"Rap1gds1",337.337207679418,264.492279856345,296.79892336902,265.435532540625,337.521265190795,337.894963505899
"Larp1b",261.55112733093,203.306732902685,254.83974332492,171.438081036882,222.85336308538,211.168095498721
"Mmrn1",0.52504177735701,0.420117020660968,2.28273259815196,0.480971447121796,0.187917690365061,0.968182932011721
"Pde5a",138.137603185335,221.496064511121,178.049763638886,152.043711826335,130.420375048343,125.639338230847
"Prdm5",61.2010510155095,72.0497201612445,29.0064611310822,25.7024047694918,48.846500809103,61.4090148520045
"Trpc3",149.982436462304,106.777419412931,71.4117049844425,66.6752239941746,301.334907231636,157.762015282726
"Naaa",28.3899472111233,38.4035114250722,43.7476256562746,33.5294370446757,52.6413646790168,35.4704116731585
"Nup54",46.8188809167769,82.2602047214837,39.9685625187047,39.8832584794097,60.9279307612655,31.6385016907666
"Bmp2k",82.8259608195351,77.1411174634331,72.1583877812192,84.5472477431699,91.3243968662159,77.3360287882818
"G3bp2",64.0057589893985,104.157299809974,73.5425846787066,55.3943823758812,111.311059593157,61.105237526819
"Sept11",74.098706247253,156.379448108608,133.584657646232,112.595905931661,50.302982873721,53.0253165432706
